"Evaluation_Model","Evaluation_Model.Commit","Evaluation_Model.Datetime","Evaluation_Model.ProductionClass","Evaluation_Model.ChangedProductionMethods","Evaluation_Model.TestClass","Evaluation_Model.ChangedTestMethods","Evaluation_Model.ChangedAndCalled","Evaluation_Model.CalledTestMethods","Evaluation_Model.RecomendedTests","Evaluation_Model.RecomendedIndex"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","BOMInputStream","read(byte[])","BOMInputStreamTest","assertData(byte[], byte[], int)
createUtf16BeDataStream(byte[], boolean)
createUtf16LeDataStream(byte[], boolean)
createUtf32BeDataStream(byte[], boolean)
createUtf32LeDataStream(byte[], boolean)
createUtf8DataStream(byte[], boolean)
parseXml(InputStream)
parseXml(Reader)
readBOMInputStreamTwice(String)
readFile(BOMInputStream)
testAvailableWithBOM()
testAvailableWithoutBOM()
testClose()
testEmptyBufferWithBOM()
testEmptyBufferWithoutBOM()
testGetBOMFirstThenRead()
testGetBOMFirstThenReadInclude()
testLargeBufferWithBOM()
testLargeBufferWithoutBOM()
testLeadingNonBOMBufferedRead()
testLeadingNonBOMSingleRead()
testMarkResetAfterReadWithBOM()
testMarkResetAfterReadWithoutBOM()
testMarkResetBeforeReadWithBOM()
testMarkResetBeforeReadWithoutBOM()
testNoBoms()
testReadEmpty()
testReadSmall()
testReadWithBOMInclude()
testReadWithBOMUtf16Be()
testReadWithBOMUtf16Le()
testReadWithBOMUtf32Be()
testReadWithBOMUtf32Le()
testReadWithBOMUtf8()
testReadWithMultipleBOM()
testReadWithoutBOM()
testReadXmlWithBOMUcs2()
testReadXmlWithBOMUcs4()
testReadXmlWithBOMUtf16Be()
testReadXmlWithBOMUtf16Le()
testReadXmlWithBOMUtf32Be()
testReadXmlWithBOMUtf32Le()
testReadXmlWithBOMUtf8()
testReadXmlWithoutBOMUtf32Be()
testReadXmlWithoutBOMUtf32Le()
testSkipWithBOM()
testSkipWithoutBOM()
testSmallBufferWithBOM()
testSmallBufferWithoutBOM()
testSupportCode()","readFile(BOMInputStream)
testEmptyBufferWithBOM()
testEmptyBufferWithoutBOM()
testLargeBufferWithBOM()
testLargeBufferWithoutBOM()
testLeadingNonBOMBufferedRead()
testSupportCode()","private void readFile(final BOMInputStream bomInputStream) throws Exception
public void testEmptyBufferWithBOM() throws Exception
public void testEmptyBufferWithoutBOM() throws Exception
public void testLargeBufferWithBOM() throws Exception
public void testLargeBufferWithoutBOM() throws Exception
public void testLeadingNonBOMBufferedRead() throws Exception
public void testSupportCode() throws Exception","readFile(BOMInputStream)
testEmptyBufferWithBOM()
testEmptyBufferWithoutBOM()
testLargeBufferWithBOM()
testLargeBufferWithoutBOM()
testLeadingNonBOMBufferedRead()
testSupportCode()","1, 2, 3, 4, 5, 6, 7"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","BOMInputStream","mark(int)","BOMInputStreamTest","assertData(byte[], byte[], int)
createUtf16BeDataStream(byte[], boolean)
createUtf16LeDataStream(byte[], boolean)
createUtf32BeDataStream(byte[], boolean)
createUtf32LeDataStream(byte[], boolean)
createUtf8DataStream(byte[], boolean)
parseXml(InputStream)
parseXml(Reader)
readBOMInputStreamTwice(String)
readFile(BOMInputStream)
testAvailableWithBOM()
testAvailableWithoutBOM()
testClose()
testEmptyBufferWithBOM()
testEmptyBufferWithoutBOM()
testGetBOMFirstThenRead()
testGetBOMFirstThenReadInclude()
testLargeBufferWithBOM()
testLargeBufferWithoutBOM()
testLeadingNonBOMBufferedRead()
testLeadingNonBOMSingleRead()
testMarkResetAfterReadWithBOM()
testMarkResetAfterReadWithoutBOM()
testMarkResetBeforeReadWithBOM()
testMarkResetBeforeReadWithoutBOM()
testNoBoms()
testReadEmpty()
testReadSmall()
testReadWithBOMInclude()
testReadWithBOMUtf16Be()
testReadWithBOMUtf16Le()
testReadWithBOMUtf32Be()
testReadWithBOMUtf32Le()
testReadWithBOMUtf8()
testReadWithMultipleBOM()
testReadWithoutBOM()
testReadXmlWithBOMUcs2()
testReadXmlWithBOMUcs4()
testReadXmlWithBOMUtf16Be()
testReadXmlWithBOMUtf16Le()
testReadXmlWithBOMUtf32Be()
testReadXmlWithBOMUtf32Le()
testReadXmlWithBOMUtf8()
testReadXmlWithoutBOMUtf32Be()
testReadXmlWithoutBOMUtf32Le()
testSkipWithBOM()
testSkipWithoutBOM()
testSmallBufferWithBOM()
testSmallBufferWithoutBOM()
testSupportCode()","readBOMInputStreamTwice(String)
testMarkResetAfterReadWithBOM()
testMarkResetAfterReadWithoutBOM()
testMarkResetBeforeReadWithBOM()
testMarkResetBeforeReadWithoutBOM()","private void readBOMInputStreamTwice(final String resource) throws Exception
public void testMarkResetAfterReadWithBOM() throws Exception
public void testMarkResetAfterReadWithoutBOM() throws Exception
public void testMarkResetBeforeReadWithBOM() throws Exception
public void testMarkResetBeforeReadWithoutBOM() throws Exception","readBOMInputStreamTwice(String)
testMarkResetAfterReadWithBOM()
testMarkResetAfterReadWithoutBOM()
testMarkResetBeforeReadWithBOM()
testMarkResetBeforeReadWithoutBOM()","1, 2, 3, 4, 5"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","BoundedInputStream","read()","BoundedInputStreamTest","testReadSingle()
testReadArray()
compare(String, byte[], byte[])","testReadSingle()","public void testReadSingle() throws Exception","testReadSingle()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","BrokenInputStream","skip(long)","BrokenInputStreamTest","testRead()
testAvailable()
testSkip()
testReset()
testClose()","testSkip()","public void testSkip()","testSkip()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","CharSequenceInputStream","read(byte[], int, int)","CharSequenceInputStreamTest","testBufferedRead(String, String)
testBufferedRead_AvailableCharset()
testBufferedRead_RequiredCharset()
testCharsetMismatchInfiniteLoop(String)
testCharsetMismatchInfiniteLoop_RequiredCharsets()
testIO_356(int, int, int, String)
testIO_356_Loop(String)
testLargeBufferedRead_RequiredCharsets()
testLargeSingleByteRead_RequiredCharsets()
testMarkReset(String)
testMarkReset_RequiredCharsets()
testMarkSupported()
testReadZero(String)
testReadZero_EmptyString()
testReadZero_RequiredCharsets()
testSingleByteRead(String, String)
testSingleByteRead_RequiredCharsets()
testSkip(String)
testSkip_RequiredCharsets()","testBufferedRead(String, String)
testReadZero(String)
testReadZero_EmptyString()","private void testBufferedRead(final String testString, final String charsetName) throws IOException
public void testReadZero(final String csName) throws Exception
public void testReadZero_EmptyString() throws Exception","testBufferedRead(String, String)
testReadZero(String)
testReadZero_EmptyString()
testReadZeroEmptyString()","1, 2, 3"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","CharSequenceInputStream","read(byte[])","CharSequenceInputStreamTest","testBufferedRead(String, String)
testBufferedRead_AvailableCharset()
testBufferedRead_RequiredCharset()
testCharsetMismatchInfiniteLoop(String)
testCharsetMismatchInfiniteLoop_RequiredCharsets()
testIO_356(int, int, int, String)
testIO_356_Loop(String)
testLargeBufferedRead_RequiredCharsets()
testLargeSingleByteRead_RequiredCharsets()
testMarkReset(String)
testMarkReset_RequiredCharsets()
testMarkSupported()
testReadZero(String)
testReadZero_EmptyString()
testReadZero_RequiredCharsets()
testSingleByteRead(String, String)
testSingleByteRead_RequiredCharsets()
testSkip(String)
testSkip_RequiredCharsets()","testIO_356(int, int, int, String)","private void testIO_356(final int bufferSize, final int dataSize, final int readFirst, final String csName) throws Exception","testIO_356(int, int, int, String)","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","CharSequenceInputStream","mark(int)","CharSequenceInputStreamTest","testBufferedRead(String, String)
testBufferedRead_AvailableCharset()
testBufferedRead_RequiredCharset()
testCharsetMismatchInfiniteLoop(String)
testCharsetMismatchInfiniteLoop_RequiredCharsets()
testIO_356(int, int, int, String)
testIO_356_Loop(String)
testLargeBufferedRead_RequiredCharsets()
testLargeSingleByteRead_RequiredCharsets()
testMarkReset(String)
testMarkReset_RequiredCharsets()
testMarkSupported()
testReadZero(String)
testReadZero_EmptyString()
testReadZero_RequiredCharsets()
testSingleByteRead(String, String)
testSingleByteRead_RequiredCharsets()
testSkip(String)
testSkip_RequiredCharsets()","testIO_356(int, int, int, String)
testMarkReset(String)","private void testIO_356(final int bufferSize, final int dataSize, final int readFirst, final String csName) throws Exception
private void testMarkReset(final String csName) throws Exception","testIO_356(int, int, int, String)
testMarkReset(String)","1, 2"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","CharSequenceReader","mark(int)","CharSequenceReaderTest","testClose()
testMarkSupported()
testMark()
testSkip()
testRead()
testReadCharArray()
testReadCharArrayPortion()
checkRead(Reader, String)
checkArray(char[], char[])","testMark()","public void testMark() throws IOException","testMark()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","CharSequenceReader","read(char[], int, int)","CharSequenceReaderTest","testClose()
testMarkSupported()
testMark()
testSkip()
testRead()
testReadCharArray()
testReadCharArrayPortion()
checkRead(Reader, String)
checkArray(char[], char[])","testReadCharArrayPortion()","public void testReadCharArrayPortion() throws IOException","testReadCharArrayPortion()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","CharSequenceReader","skip(long)","CharSequenceReaderTest","testClose()
testMarkSupported()
testMark()
testSkip()
testRead()
testReadCharArray()
testReadCharArrayPortion()
checkRead(Reader, String)
checkArray(char[], char[])","testSkip()","public void testSkip() throws IOException","testSkip()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","ClassLoaderObjectInputStream","resolveProxyClass(String[])","ClassLoaderObjectInputStreamTest","testExpected()
testResolveProxyClass()","testResolveProxyClass()","public void testResolveProxyClass() throws Exception","testResolveProxyClass()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","CountingInputStream","getCount()","CountingInputStreamTest","testCounting()
testLargeFiles_IO84()
testResetting()
testZeroLength1()
testZeroLength2()
testZeroLength3()
testEOF1()
testEOF2()
testEOF3()
testSkipping()","testCounting()
testLargeFiles_IO84()
testResetting()
testZeroLength1()
testZeroLength2()
testZeroLength3()
testEOF1()
testEOF2()
testEOF3()
testSkipping()","public void testCounting() throws Exception
public void testLargeFiles_IO84() throws Exception
public void testResetting() throws Exception
public void testZeroLength1() throws Exception
public void testZeroLength2() throws Exception
public void testZeroLength3() throws Exception
public void testEOF1() throws Exception
public void testEOF2() throws Exception
public void testEOF3() throws Exception
public void testSkipping() throws IOException","testCounting()
testEOF1()
testEOF2()
testEOF3()
testLargeFiles_IO84()
testResetting()
testSkipping()
testZeroLength1()
testZeroLength2()
testZeroLength3()","1, 5, 6, 8, 9, 10, 2, 3, 4, 7"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","CountingInputStream","resetCount()","CountingInputStreamTest","testCounting()
testLargeFiles_IO84()
testResetting()
testZeroLength1()
testZeroLength2()
testZeroLength3()
testEOF1()
testEOF2()
testEOF3()
testSkipping()","testLargeFiles_IO84()
testResetting()","public void testLargeFiles_IO84() throws Exception
public void testResetting() throws Exception","testResetting()
testLargeFiles_IO84()","2, 1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","CountingInputStream","resetByteCount()","CountingInputStreamTest","testCounting()
testLargeFiles_IO84()
testResetting()
testZeroLength1()
testZeroLength2()
testZeroLength3()
testEOF1()
testEOF2()
testEOF3()
testSkipping()","testLargeFiles_IO84()","public void testLargeFiles_IO84() throws Exception","testLargeFiles_IO84()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","NullInputStream","available()","NullInputStreamTest","testRead()
testReadByteArray()
testEOFException()
testMarkAndReset()
testMarkNotSupported()
testSkip()
processBytes(byte[], int, int)","testRead()","public void testRead() throws Exception","testRead()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","NullInputStream","mark(int)","NullInputStreamTest","testRead()
testReadByteArray()
testEOFException()
testMarkAndReset()
testMarkNotSupported()
testSkip()
processBytes(byte[], int, int)","testMarkAndReset()
testMarkNotSupported()","public void testMarkAndReset() throws Exception
public void testMarkNotSupported() throws Exception","testMarkAndReset()
testMarkNotSupported()","1, 2"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","NullInputStream","read(byte[])","NullInputStreamTest","testRead()
testReadByteArray()
testEOFException()
testMarkAndReset()
testMarkNotSupported()
testSkip()
processBytes(byte[], int, int)","testReadByteArray()","public void testReadByteArray() throws Exception","testReadByteArray()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","NullInputStream","read(byte[], int, int)","NullInputStreamTest","testRead()
testReadByteArray()
testEOFException()
testMarkAndReset()
testMarkNotSupported()
testSkip()
processBytes(byte[], int, int)","testReadByteArray()","public void testReadByteArray() throws Exception","testReadByteArray()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","NullInputStream","skip(long)","NullInputStreamTest","testRead()
testReadByteArray()
testEOFException()
testMarkAndReset()
testMarkNotSupported()
testSkip()
processBytes(byte[], int, int)","testSkip()","public void testSkip() throws Exception","testSkip()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","NullReader","mark(int)","NullReaderTest","testRead()
testReadCharArray()
testEOFException()
testMarkAndReset()
testMarkNotSupported()
testSkip()
processChars(char[], int, int)","testMarkAndReset()
testMarkNotSupported()","public void testMarkAndReset() throws Exception
public void testMarkNotSupported() throws Exception","testMarkAndReset()
testMarkNotSupported()","1, 2"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","NullReader","read(char[])","NullReaderTest","testRead()
testReadCharArray()
testEOFException()
testMarkAndReset()
testMarkNotSupported()
testSkip()
processChars(char[], int, int)","testReadCharArray()","public void testReadCharArray() throws Exception","testReadCharArray()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","NullReader","read(char[], int, int)","NullReaderTest","testRead()
testReadCharArray()
testEOFException()
testMarkAndReset()
testMarkNotSupported()
testSkip()
processChars(char[], int, int)","testReadCharArray()","public void testReadCharArray() throws Exception","testReadCharArray()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","NullReader","skip(long)","NullReaderTest","testRead()
testReadCharArray()
testEOFException()
testMarkAndReset()
testMarkNotSupported()
testSkip()
processChars(char[], int, int)","testSkip()","public void testSkip() throws Exception","testSkip()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","ProxyReader","read(char[])","ProxyReaderTest","testNullCharArray()
testNullCharBuffer()
read(char[])
read(CharBuffer)","testNullCharArray()
read(char[])","public void testNullCharArray()
public int read(final char[] chars) throws IOException","testNullCharArray()
read(char[])","1, 2"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","ProxyReader","read(char[], int, int)","ProxyReaderTest","testNullCharArray()
testNullCharBuffer()
read(char[])
read(CharBuffer)","testNullCharArray()","public void testNullCharArray()","testNullCharArray()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","ReaderInputStream","read(byte[], int, int)","ReaderInputStreamTest","testWithSingleByteRead(String, String)
testWithBufferedRead(String, String)
testReadZero()
testReadZeroEmptyString()
testCharsetMismatchInfiniteLoop()","testWithBufferedRead(String, String)
testReadZero()
testReadZeroEmptyString()","private void testWithBufferedRead(final String testString, final String charsetName) throws IOException
public void testReadZero() throws Exception
public void testReadZeroEmptyString() throws Exception","testReadZero()
testReadZeroEmptyString()
testWithBufferedRead(String, String)","3, 1, 2"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","ReversedLinesFileReader","readLine()","ReversedLinesFileReaderTestParamBlockSize","closeReader()
testIsoFileDefaults()
testUTF8FileWindowsBreaks()
testUTF8FileCRBreaks()
testUTF8File()
testEmptyFile()
testUTF16BEFile()
testUTF16LEFile()
testShiftJISFile()
testFileSizeIsExactMultipleOfBlockSize()
testUTF8FileWindowsBreaksSmallBlockSize2VerifyBlockSpanningNewLines()
testIsoFileManyWindowsBreaksSmallBlockSize2VerifyBlockSpanningNewLines()
testUnsupportedEncodingUTF16()
testUnsupportedEncodingBig5()
assertFileWithShrinkingTestLines(ReversedLinesFileReader)
assertEqualsAndNoLineBreaks(String, String, String)
assertEqualsAndNoLineBreaks(String, String)","testEmptyFile()
testShiftJISFile()
testFileSizeIsExactMultipleOfBlockSize()
testIsoFileManyWindowsBreaksSmallBlockSize2VerifyBlockSpanningNewLines()
assertFileWithShrinkingTestLines(ReversedLinesFileReader)","public void testEmptyFile() throws URISyntaxException, IOException
public void testShiftJISFile() throws URISyntaxException, IOException
public void testFileSizeIsExactMultipleOfBlockSize() throws URISyntaxException, IOException
public void testIsoFileManyWindowsBreaksSmallBlockSize2VerifyBlockSpanningNewLines() throws URISyntaxException, IOException
private void assertFileWithShrinkingTestLines(final ReversedLinesFileReader reversedLinesFileReader) throws IOException","assertFileWithShrinkingTestLines(ReversedLinesFileReader)
testDataIntegrityWithBufferedReader()
testEmptyFile()
testFileSizeIsExactMultipleOfBlockSize()
testIsoFileManyWindowsBreaksSmallBlockSize2VerifyBlockSpanningNewLines()
testShiftJISFile()","3, 6, 4, 5, 1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","ReversedLinesFileReader","readLine()","ReversedLinesFileReaderTestParamFile","testDataIntegrityWithBufferedReader()
closeReader()","testDataIntegrityWithBufferedReader()","public void testDataIntegrityWithBufferedReader() throws URISyntaxException, IOException","assertFileWithShrinkingTestLines(ReversedLinesFileReader)
testDataIntegrityWithBufferedReader()
testEmptyFile()
testFileSizeIsExactMultipleOfBlockSize()
testIsoFileManyWindowsBreaksSmallBlockSize2VerifyBlockSpanningNewLines()
testShiftJISFile()","2"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","ReversedLinesFileReader","readLine()","ReversedLinesFileReaderTestSimple","closeReader()
testFileSizeIsExactMultipleOfBlockSize()
testUnsupportedEncodingUTF16()
testUnsupportedEncodingBig5()","testFileSizeIsExactMultipleOfBlockSize()","public void testFileSizeIsExactMultipleOfBlockSize() throws URISyntaxException, IOException","assertFileWithShrinkingTestLines(ReversedLinesFileReader)
testDataIntegrityWithBufferedReader()
testEmptyFile()
testFileSizeIsExactMultipleOfBlockSize()
testIsoFileManyWindowsBreaksSmallBlockSize2VerifyBlockSpanningNewLines()
testShiftJISFile()","4"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","SwappedDataInputStream","readFully(byte[])","SwappedDataInputStreamTest","setUp()
testReadBoolean()
testReadFully()
testReadLine()
testReadUTF()","testReadFully()","public void testReadFully() throws IOException","testReadFully()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","TaggedInputStream","isCauseOf(Throwable)","TaggedInputStreamTest","testEmptyStream()
testNormalStream()
testBrokenStream()
testOtherException()","testBrokenStream()
testOtherException()","public void testBrokenStream()
public void testOtherException()","testOtherException()
testBrokenStream()","2, 1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","TaggedInputStream","throwIfCauseOf(Throwable)","TaggedInputStreamTest","testEmptyStream()
testNormalStream()
testBrokenStream()
testOtherException()","testBrokenStream()
testOtherException()","public void testBrokenStream()
public void testOtherException()","testOtherException()
testBrokenStream()","2, 1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","TeeInputStream","read(byte[], int, int)","TeeInputStreamTest","setUp()
testReadToArray()
testReadToArrayWithOffset()","testReadToArrayWithOffset()","public void testReadToArrayWithOffset() throws Exception","testReadToArrayWithOffset()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","TeeInputStream","read(byte[])","TeeInputStreamTest","setUp()
testReadToArray()
testReadToArrayWithOffset()","testReadToArray()","public void testReadToArray() throws Exception","testReadToArray()","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","XmlStreamReader","getContentTypeMime(String)","XmlStreamReaderUtilitiesTest","checkContentTypeEncoding(String, String)
checkContentTypeMime(String, String)
checkAppXml(boolean, String)
checkTextXml(boolean, String)
testCalculateRawEncodingStandard(String, String, String)
checkRawEncoding(String, String, String, String, String)
calculateRawEncoding(String, String, String, String)
checkRawError(String, String, String, String, String)
checkHttpEncoding(String, boolean, String, String, String, String, String)
calculateHttpEncoding(String, String, String, String, boolean, String)
checkHttpError(String, boolean, String, String, String, String, String)","checkContentTypeMime(String, String)
checkHttpError(String, boolean, String, String, String, String, String)","private void checkContentTypeMime(final String expected, final String httpContentType)
private void checkHttpError(final String msgSuffix, final boolean lenient, final String httpContentType, final String bomEnc, final String xmlGuessEnc, final String xmlEnc, final String defaultEncoding)","calculateHttpEncoding(String, String, String, String, boolean, String)
checkContentTypeMime(String, String)
checkHttpError(String, boolean, String, String, String, String, String)","2, 3"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","XmlStreamReader","getContentTypeEncoding(String)","XmlStreamReaderUtilitiesTest","checkContentTypeEncoding(String, String)
checkContentTypeMime(String, String)
checkAppXml(boolean, String)
checkTextXml(boolean, String)
testCalculateRawEncodingStandard(String, String, String)
checkRawEncoding(String, String, String, String, String)
calculateRawEncoding(String, String, String, String)
checkRawError(String, String, String, String, String)
checkHttpEncoding(String, boolean, String, String, String, String, String)
calculateHttpEncoding(String, String, String, String, boolean, String)
checkHttpError(String, boolean, String, String, String, String, String)","checkContentTypeEncoding(String, String)
checkHttpError(String, boolean, String, String, String, String, String)","private void checkContentTypeEncoding(final String expected, final String httpContentType)
private void checkHttpError(final String msgSuffix, final boolean lenient, final String httpContentType, final String bomEnc, final String xmlGuessEnc, final String xmlEnc, final String defaultEncoding)","calculateHttpEncoding(String, String, String, String, boolean, String)
checkContentTypeEncoding(String, String)
checkHttpError(String, boolean, String, String, String, String, String)","2, 3"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","XmlStreamReader","isAppXml(String)","XmlStreamReaderUtilitiesTest","checkContentTypeEncoding(String, String)
checkContentTypeMime(String, String)
checkAppXml(boolean, String)
checkTextXml(boolean, String)
testCalculateRawEncodingStandard(String, String, String)
checkRawEncoding(String, String, String, String, String)
calculateRawEncoding(String, String, String, String)
checkRawError(String, String, String, String, String)
checkHttpEncoding(String, boolean, String, String, String, String, String)
calculateHttpEncoding(String, String, String, String, boolean, String)
checkHttpError(String, boolean, String, String, String, String, String)","checkAppXml(boolean, String)","private void checkAppXml(final boolean expected, final String mime)","checkAppXml(boolean, String)","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","XmlStreamReader","isTextXml(String)","XmlStreamReaderUtilitiesTest","checkContentTypeEncoding(String, String)
checkContentTypeMime(String, String)
checkAppXml(boolean, String)
checkTextXml(boolean, String)
testCalculateRawEncodingStandard(String, String, String)
checkRawEncoding(String, String, String, String, String)
calculateRawEncoding(String, String, String, String)
checkRawError(String, String, String, String, String)
checkHttpEncoding(String, boolean, String, String, String, String, String)
calculateHttpEncoding(String, String, String, String, boolean, String)
checkHttpError(String, boolean, String, String, String, String, String)","checkTextXml(boolean, String)","private void checkTextXml(final boolean expected, final String mime)","checkTextXml(boolean, String)","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","XmlStreamReader","calculateRawEncoding(String, String, String)","XmlStreamReaderUtilitiesTest","checkContentTypeEncoding(String, String)
checkContentTypeMime(String, String)
checkAppXml(boolean, String)
checkTextXml(boolean, String)
testCalculateRawEncodingStandard(String, String, String)
checkRawEncoding(String, String, String, String, String)
calculateRawEncoding(String, String, String, String)
checkRawError(String, String, String, String, String)
checkHttpEncoding(String, boolean, String, String, String, String, String)
calculateHttpEncoding(String, String, String, String, boolean, String)
checkHttpError(String, boolean, String, String, String, String, String)","calculateRawEncoding(String, String, String, String)","protected String calculateRawEncoding(final String bomEnc, final String xmlGuessEnc, final String xmlEnc, final String defaultEncoding) throws IOException","calculateRawEncoding(String, String, String, String)","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","XmlStreamReader","calculateHttpEncoding(String, String, String, String, boolean)","XmlStreamReaderUtilitiesTest","checkContentTypeEncoding(String, String)
checkContentTypeMime(String, String)
checkAppXml(boolean, String)
checkTextXml(boolean, String)
testCalculateRawEncodingStandard(String, String, String)
checkRawEncoding(String, String, String, String, String)
calculateRawEncoding(String, String, String, String)
checkRawError(String, String, String, String, String)
checkHttpEncoding(String, boolean, String, String, String, String, String)
calculateHttpEncoding(String, String, String, String, boolean, String)
checkHttpError(String, boolean, String, String, String, String, String)","calculateHttpEncoding(String, String, String, String, boolean, String)","protected String calculateHttpEncoding(final String httpContentType, final String bomEnc, final String xmlGuessEnc, final String xmlEnc, final boolean lenient, final String defaultEncoding) throws IOException","calculateHttpEncoding(String, String, String, String, boolean, String)","1"
"BusinessLogic.Evaluation_Model","6aa00766b9103d75c763160280429af8e1f0549e","30-11-2012 08:51:39 PM +00:00","XmlStreamReader","getContentTypeMime(String)","XmlStreamReaderUtilitiesCompatibilityTest","calculateRawEncoding(String, String, String, String)
calculateHttpEncoding(String, String, String, String, boolean, String)","calculateHttpEncoding(String, String, String, String, boolean, String)","protected String calculateHttpEncoding(final String httpContentType, final String bomEnc, final String xmlGuessEnc, final String xmlEnc, final boolean lenient, final String defaultEncoding) throws IOException","calculateHttpEncoding(String, String, String, String, boolean, String)
checkContentTypeMime(String, String)
checkHttpError(String, boolean, String, String, String, String, String)","1"
